Name,Date Published,Description,Rating,Rating Count,Content Rating,Keywords,Comedy,Crime,Drama,Romance,Action and Adventure,Documentary and History,Family and Animation,Fantasy and Sci-Fi,Horror and Thriller,Description Tokenized
"I, Madman",1989-04-07,"A bookshop clerk and wannabe actress starts seeing the disfigured killer from her 1950s pulp novels come to life and start killing people around her. She tries to convince her cop boyfriend, but to no avail.",5.9,3497.0,R,"['panties', 'book', 'female protagonist', 'psychopath', 'insanity']",0,0,1,0,0,0,0,1,1,"['A', 'bookshop', 'clerk', 'and', 'wannabe', 'actress', 'starts', 'seeing', 'the', 'disfigured', 'killer', 'from', 'her', 's', 'pulp', 'novels', 'come', 'to', 'life', 'and', 'start', 'killing', 'people', 'around', 'her', 'She', 'tries', 'to', 'convince', 'her', 'cop', 'boyfriend', 'but', 'to', 'no', 'avail', 'panties', 'book', 'female protagonist', 'psychopath', 'insanity']"
D.A.R.Y.L.,1986-03-21,A seemingly normal young boy is found abandoned on a mountain road and adopted by a family who are increasingly amazed by his abilities before discovering the secret behind his real identity.,6.2,13489.0,M/6,"['young boy', 'robot', 'artificial intelligence', 'boy robot', 'helicopter']",0,0,0,0,0,0,1,1,0,"['A', 'seemingly', 'normal', 'young', 'boy', 'is', 'found', 'abandoned', 'on', 'a', 'mountain', 'road', 'and', 'adopted', 'by', 'a', 'family', 'who', 'are', 'increasingly', 'amazed', 'by', 'his', 'abilities', 'before', 'discovering', 'the', 'secret', 'behind', 'his', 'real', 'identity', 'young boy', 'robot', 'artificial intelligence', 'boy robot', 'helicopter']"
Fantastic Beasts and Where to Find Them 4,,The fourth installment of the 'Fantastic Beasts and Where to Find Them' series which follows the adventures of Newt Scamander.,,,,[' '],0,0,0,0,1,0,1,1,0,"['The', 'fourth', 'installment', 'of', 'the', 'Fantastic', 'Beasts', 'and', 'Where', 'to', 'Find', 'Them', 'series', 'which', 'follows', 'the', 'adventures', 'of', 'Newt', 'Scamander', ' ']"
Time Under Fire,,"A US submarine runs into a time rift. A special unit goes on a mission to see what's on the other side. They find themselves in an alternate dystopian America, now a one-man dictatorship. They decide to help the rebels.",3.6,533.0,R,"['dystopia', 'dystopian sci fi', 'actor playing multiple roles', 'submarine', 'rebel']",0,0,0,0,1,0,0,1,0,"['A', 'US', 'submarine', 'runs', 'into', 'a', 'time', 'rift', 'A', 'special', 'unit', 'goes', 'on', 'a', 'mission', 'to', 'see', 'what', 's', 'on', 'the', 'other', 'side', 'They', 'find', 'themselves', 'in', 'an', 'alternate', 'dystopian', 'America', 'now', 'a', 'one', 'man', 'dictatorship', 'They', 'decide', 'to', 'help', 'the', 'rebels', 'dystopia', 'dystopian sci fi', 'actor playing multiple roles', 'submarine', 'rebel']"
Carnosaur 2,1995-01-24,A team of scientists go to a nuclear mining facility to investigate a possible meltdown and instead find a large amount of cloned dinosaurs.,3.7,2160.0,R,"['low budget film', 'creature feature', 'eye patch', 'female pilot', 'helicopter crash']",0,0,0,0,1,0,0,1,1,"['A', 'team', 'of', 'scientists', 'go', 'to', 'a', 'nuclear', 'mining', 'facility', 'to', 'investigate', 'a', 'possible', 'meltdown', 'and', 'instead', 'find', 'a', 'large', 'amount', 'of', 'cloned', 'dinosaurs', 'low budget film', 'creature feature', 'eye patch', 'female pilot', 'helicopter crash']"
Oz the Great and Powerful,,A small-time magician is swept away to an enchanted land and is forced into a power struggle between three witches.,,,,[' '],0,0,0,0,1,0,1,1,0,"['A', 'small', 'time', 'magician', 'is', 'swept', 'away', 'to', 'an', 'enchanted', 'land', 'and', 'is', 'forced', 'into', 'a', 'power', 'struggle', 'between', 'three', 'witches', ' ']"
The Giver,,"In a seemingly perfect community without war, pain, suffering, differences, or choices, a young boy is chosen to learn from an elderly man about the true pain and pleasure of the ""real"" world.",,,,[' '],0,0,1,1,0,0,0,1,0,"['In', 'a', 'seemingly', 'perfect', 'community', 'without', 'war', 'pain', 'suffering', 'differences', 'or', 'choices', 'a', 'young', 'boy', 'is', 'chosen', 'to', 'learn', 'from', 'an', 'elderly', 'man', 'about', 'the', 'true', 'pain', 'and', 'pleasure', 'of', 'the', 'real', 'world', ' ']"
Spider-Man: Homecoming,2017-07-06,"Peter Parker balances his life as an ordinary high school student in Queens with his superhero alter-ego Spider-Man, and finds himself on the trail of a new menace prowling the skies of New York City.",7.4,673460.0,M/12,"['marvel cinematic universe', 'superhero', 'reboot', 'avengers', 'mentor']",0,0,0,0,1,0,0,1,0,"['Peter', 'Parker', 'balances', 'his', 'life', 'as', 'an', 'ordinary', 'high', 'school', 'student', 'in', 'Queens', 'with', 'his', 'superhero', 'alter', 'ego', 'Spider', 'Man', 'and', 'finds', 'himself', 'on', 'the', 'trail', 'of', 'a', 'new', 'menace', 'prowling', 'the', 'skies', 'of', 'New', 'York', 'City', 'marvel cinematic universe', 'superhero', 'reboot', 'avengers', 'mentor']"
Alien Resurrection,1998-02-27,"Two centuries after her death, a powerful human/alien hybrid clone of Ellen Ripley aids a crew of space pirates in stopping the aliens from reaching Earth.",6.2,252777.0,M/16,"['pregnant alien', 'pirate', 'alien', 'strong female lead', 'strong female character']",0,0,0,0,1,0,0,1,1,"['Two', 'centuries', 'after', 'her', 'death', 'a', 'powerful', 'human', 'alien', 'hybrid', 'clone', 'of', 'Ellen', 'Ripley', 'aids', 'a', 'crew', 'of', 'space', 'pirates', 'in', 'stopping', 'the', 'aliens', 'from', 'reaching', 'Earth', 'pregnant alien', 'pirate', 'alien', 'strong female lead', 'strong female character']"
Gallavants,1984-11-28,"Gallavants are ants living in a their own fairy-tale land, Ganteville. The little ones have to go to school in preparation of their adult life as working ants. However, one pupil thinks he doesn't need to take lessons in order to ...",6.6,142.0,G,"['anthropomorphism', 'ant', 'ameisen']",0,0,0,0,0,0,1,1,0,"['Gallavants', 'are', 'ants', 'living', 'in', 'a', 'their', 'own', 'fairy', 'tale', 'land', 'Ganteville', 'The', 'little', 'ones', 'have', 'to', 'go', 'to', 'school', 'in', 'preparation', 'of', 'their', 'adult', 'life', 'as', 'working', 'ants', 'However', 'one', 'pupil', 'thinks', 'he', 'doesn', 't', 'need', 'to', 'take', 'lessons', 'in', 'order', 'to', 'anthropomorphism', 'ant', 'ameisen']"
Dr. Who and the Daleks,1965-08-23,An eccentric inventor and his companions travel in his TARDIS to the Planet Skaro and battle the evil menace of the Daleks.,5.6,5053.0,Not Rated,"['doctor who', 'dalek', 'time machine', 'time travel', 'psychotronic film']",0,0,1,0,1,0,0,1,0,"['An', 'eccentric', 'inventor', 'and', 'his', 'companions', 'travel', 'in', 'his', 'TARDIS', 'to', 'the', 'Planet', 'Skaro', 'and', 'battle', 'the', 'evil', 'menace', 'of', 'the', 'Daleks', 'doctor who', 'dalek', 'time machine', 'time travel', 'psychotronic film']"
Agency,1980-03-13,A millionaire is suspected of buying an ad agency to use it as a way of brainwashing the public for his political ends.,4.8,570.0,R,"['dirty politics', 'subliminal message', 'advertising agency', 'based on novel', 'tampering']",0,0,1,0,0,0,0,1,1,"['A', 'millionaire', 'is', 'suspected', 'of', 'buying', 'an', 'ad', 'agency', 'to', 'use', 'it', 'as', 'a', 'way', 'of', 'brainwashing', 'the', 'public', 'for', 'his', 'political', 'ends', 'dirty politics', 'subliminal message', 'advertising agency', 'based on novel', 'tampering']"
Little,,A woman is transformed into her younger self at a point in her life when the pressures of adulthood become too much to bear.,,,,[' '],1,0,0,1,0,0,0,1,0,"['A', 'woman', 'is', 'transformed', 'into', 'her', 'younger', 'self', 'at', 'a', 'point', 'in', 'her', 'life', 'when', 'the', 'pressures', 'of', 'adulthood', 'become', 'too', 'much', 'to', 'bear', ' ']"
Knight of Cups,,"A writer indulging in all that Los Angeles and Las Vegas have to offer, undertakes a search for love and self via a series of adventures with six different women.",,,,[' '],0,0,1,1,0,0,0,1,0,"['A', 'writer', 'indulging', 'in', 'all', 'that', 'Los', 'Angeles', 'and', 'Las', 'Vegas', 'have', 'to', 'offer', 'undertakes', 'a', 'search', 'for', 'love', 'and', 'self', 'via', 'a', 'series', 'of', 'adventures', 'with', 'six', 'different', 'women', ' ']"
The Adjustment Bureau,,The affair between a politician and a contemporary dancer is affected by mysterious forces keeping the lovers apart.,,,,[' '],0,0,0,1,0,0,0,1,1,"['The', 'affair', 'between', 'a', 'politician', 'and', 'a', 'contemporary', 'dancer', 'is', 'affected', 'by', 'mysterious', 'forces', 'keeping', 'the', 'lovers', 'apart', ' ']"
Gojira vs. Biorante,1989-12-17,"Desolate by the loss of his daughter, a geneticist creates a monstrous new mutation.",6.5,6176.0,M/12,"['godzilla', 'kaiju', 'genetic', 'japan', 'tokusatsu']",0,0,0,0,1,0,0,1,1,"['Desolate', 'by', 'the', 'loss', 'of', 'his', 'daughter', 'a', 'geneticist', 'creates', 'a', 'monstrous', 'new', 'mutation', 'godzilla', 'kaiju', 'genetic', 'japan', 'tokusatsu']"
Outland,1981-12-17,A federal marshal stationed at a mining colony on the Jupiter moon of Io uncovers a drug-smuggling conspiracy. He gets no help from the workers or authorities when he finds himself marked for murder.,6.6,30945.0,R,"['shotgun', 'marital separation', 'video surveillance', 'doctor', 'titanium mine']",0,1,0,0,1,0,0,1,0,"['A', 'federal', 'marshal', 'stationed', 'at', 'a', 'mining', 'colony', 'on', 'the', 'Jupiter', 'moon', 'of', 'Io', 'uncovers', 'a', 'drug', 'smuggling', 'conspiracy', 'He', 'gets', 'no', 'help', 'from', 'the', 'workers', 'or', 'authorities', 'when', 'he', 'finds', 'himself', 'marked', 'for', 'murder', 'shotgun', 'marital separation', 'video surveillance', 'doctor', 'titanium mine']"
Immortals,,"Theseus is a mortal man chosen by Zeus to lead the fight against the ruthless King Hyperion, who is on a rampage across Greece to obtain a weapon that can destroy humanity.",,,,[' '],0,0,1,0,1,0,0,1,0,"['Theseus', 'is', 'a', 'mortal', 'man', 'chosen', 'by', 'Zeus', 'to', 'lead', 'the', 'fight', 'against', 'the', 'ruthless', 'King', 'Hyperion', 'who', 'is', 'on', 'a', 'rampage', 'across', 'Greece', 'to', 'obtain', 'a', 'weapon', 'that', 'can', 'destroy', 'humanity', ' ']"
Urotsukidoji: Legend of the Overfiend,,"The relative coexistence of the human world, demon world and beast world is soon to be disrupted by The Overfiend, an immensely powerful demon who'll be reborn after 3000 years to remake the world to his own liking.",,,,[' '],0,0,0,0,1,0,1,1,0,"['The', 'relative', 'coexistence', 'of', 'the', 'human', 'world', 'demon', 'world', 'and', 'beast', 'world', 'is', 'soon', 'to', 'be', 'disrupted', 'by', 'The', 'Overfiend', 'an', 'immensely', 'powerful', 'demon', 'who', 'll', 'be', 'reborn', 'after', 'years', 'to', 'remake', 'the', 'world', 'to', 'his', 'own', 'liking', ' ']"
Gabriel Over the White House,1933-03-31,A political hack becomes President during the height of the Depression and undergoes a metamorphosis into an incorruptible statesman after a near-fatal accident.,6.4,1352.0,Passed,"['the white house washington d.c.', 'army', 'navy', 'new york city', 'president']",0,0,1,1,0,0,0,1,0,"['A', 'political', 'hack', 'becomes', 'President', 'during', 'the', 'height', 'of', 'the', 'Depression', 'and', 'undergoes', 'a', 'metamorphosis', 'into', 'an', 'incorruptible', 'statesman', 'after', 'a', 'near', 'fatal', 'accident', 'the white house washington d.c.', 'army', 'navy', 'new york city', 'president']"
Superman IV: The Quest for Peace,1989-03-17,"The Man of Steel crusades for nuclear disarmament and meets Lex Luthor's latest creation, Nuclear Man.",3.7,50151.0,M/6,"['snow adventure', 'dc comics', 'unintentional humor', 'campy', 'kryptonian']",0,0,0,0,1,0,0,1,0,"['The', 'Man', 'of', 'Steel', 'crusades', 'for', 'nuclear', 'disarmament', 'and', 'meets', 'Lex', 'Luthor', 's', 'latest', 'creation', 'Nuclear', 'Man', 'snow adventure', 'dc comics', 'unintentional humor', 'campy', 'kryptonian']"
Bumblebee,2018-12-20,"On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small California beach town. On the cusp of turning 18 and trying to find her place in the world, Charlie Watson discovers Bumblebee, battle-scarred and broken.",6.7,171745.0,M/12,"['prequel', 'transformer robot', 'bumblebee the autobot', 'birthday', 'spin off']",0,0,0,0,1,0,0,1,0,"['On', 'the', 'run', 'in', 'the', 'year', 'Bumblebee', 'finds', 'refuge', 'in', 'a', 'junkyard', 'in', 'a', 'small', 'California', 'beach', 'town', 'On', 'the', 'cusp', 'of', 'turning', 'and', 'trying', 'to', 'find', 'her', 'place', 'in', 'the', 'world', 'Charlie', 'Watson', 'discovers', 'Bumblebee', 'battle', 'scarred', 'and', 'broken', 'prequel', 'transformer robot', 'bumblebee the autobot', 'birthday', 'spin off']"
The House That Dripped Blood,1971-02-21,An anthology of four horror stories revolving around a mysterious rental house in the U.K.,6.5,6760.0,PG,"['anthology', 'breaking the fourth wall', 'fear', 'fire', 'flashback']",0,0,1,0,0,0,0,1,1,"['An', 'anthology', 'of', 'four', 'horror', 'stories', 'revolving', 'around', 'a', 'mysterious', 'rental', 'house', 'in', 'the', 'U', 'K', 'anthology', 'breaking the fourth wall', 'fear', 'fire', 'flashback']"
Iceman,1984-04-13,"A prehistoric Neanderthal man found frozen in ice is revived by an arctic exploration team, who then attempt to use him for their own scientific means.",6.1,5746.0,PG,"['neanderthal', 'arctic', 'hibernation', 'one word title', 'helicopter']",0,0,1,0,0,0,0,1,0,"['A', 'prehistoric', 'Neanderthal', 'man', 'found', 'frozen', 'in', 'ice', 'is', 'revived', 'by', 'an', 'arctic', 'exploration', 'team', 'who', 'then', 'attempt', 'to', 'use', 'him', 'for', 'their', 'own', 'scientific', 'means', 'neanderthal', 'arctic', 'hibernation', 'one word title', 'helicopter']"
Mystery Science Theater 3000: The Movie,1996-04-19,Mike Nelson and his robot companions watch and give their comments about S.O.S. Metaluna (1955).,7.2,18625.0,M/12,"['robot sci fi', 'outer space', 'mad scientist', 'b movie', 'reference to pink floyd']",1,0,1,0,0,0,0,1,0,"['Mike', 'Nelson', 'and', 'his', 'robot', 'companions', 'watch', 'and', 'give', 'their', 'comments', 'about', 'S', 'O', 'S', 'Metaluna', 'robot sci fi', 'outer space', 'mad scientist', 'b movie', 'reference to pink floyd']"
Harry Potter and the Goblet of Fire,2005-11-24,"Harry Potter finds himself competing in a hazardous tournament between rival schools of magic, but he is distracted by recurring nightmares.",7.7,642462.0,M/12,"['tournament', 'wizard', 'magic', 'evil wizard', 'boarding school']",0,0,0,0,1,0,1,1,0,"['Harry', 'Potter', 'finds', 'himself', 'competing', 'in', 'a', 'hazardous', 'tournament', 'between', 'rival', 'schools', 'of', 'magic', 'but', 'he', 'is', 'distracted', 'by', 'recurring', 'nightmares', 'tournament', 'wizard', 'magic', 'evil wizard', 'boarding school']"
Short Circuit,,"Number 5 of a group of experimental robots in a lab is electrocuted, suddenly becomes intelligent, and escapes.",,,,[' '],1,0,0,0,0,0,1,1,0,"['Number', 'of', 'a', 'group', 'of', 'experimental', 'robots', 'in', 'a', 'lab', 'is', 'electrocuted', 'suddenly', 'becomes', 'intelligent', 'and', 'escapes', ' ']"
It's Alive III: Island of the Alive,1987-05-27,"The mutant babies have been placed by court order on a deserted island. Appalled by the cycnicism and exploitation of the children by the legal system and the media, the man responsible for them leads an expedition to the island t...",4.8,2067.0,R,"['island', 'baby', 'mutant baby', 'mutant', 'remorse']",0,0,0,0,0,0,0,1,1,"['The', 'mutant', 'babies', 'have', 'been', 'placed', 'by', 'court', 'order', 'on', 'a', 'deserted', 'island', 'Appalled', 'by', 'the', 'cycnicism', 'and', 'exploitation', 'of', 'the', 'children', 'by', 'the', 'legal', 'system', 'and', 'the', 'media', 'the', 'man', 'responsible', 'for', 'them', 'leads', 'an', 'expedition', 'to', 'the', 'island', 't', 'island', 'baby', 'mutant baby', 'mutant', 'remorse']"
The Gate,1992-02-14,Kids left home alone accidentally unleash a horde of malevolent demons from a mysterious hole in their suburban backyard.,6.0,18138.0,M/16,"['child protagonist', 'friendship between boys', 'boy', 'monster', 'supernatural power']",0,0,0,0,0,0,0,1,1,"['Kids', 'left', 'home', 'alone', 'accidentally', 'unleash', 'a', 'horde', 'of', 'malevolent', 'demons', 'from', 'a', 'mysterious', 'hole', 'in', 'their', 'suburban', 'backyard', 'child protagonist', 'friendship between boys', 'boy', 'monster', 'supernatural power']"
Brain Dead,1990-01-19,"In a showdown of man versus machine, Martin plunges into a chaotic nightmare trying to save his mind from the megalomaniacal corporation.",5.9,5019.0,R,"['brain in a jar', 'paranoia', 'brain surgery', 'surrealism', 'hallucination']",0,0,0,0,0,0,0,1,1,"['In', 'a', 'showdown', 'of', 'man', 'versus', 'machine', 'Martin', 'plunges', 'into', 'a', 'chaotic', 'nightmare', 'trying', 'to', 'save', 'his', 'mind', 'from', 'the', 'megalomaniacal', 'corporation', 'brain in a jar', 'paranoia', 'brain surgery', 'surrealism', 'hallucination']"
The Lost World: Jurassic Park,1997-09-26,"A research team is sent to the Jurassic Park Site B island to study the dinosaurs there, while an InGen team approaches with another agenda.",6.5,426409.0,M/12,"['dinosaur', 'jurassic park', 'tyrannosaurus rex', 'velociraptor', 'costa rica']",0,0,0,0,1,0,0,1,0,"['A', 'research', 'team', 'is', 'sent', 'to', 'the', 'Jurassic', 'Park', 'Site', 'B', 'island', 'to', 'study', 'the', 'dinosaurs', 'there', 'while', 'an', 'InGen', 'team', 'approaches', 'with', 'another', 'agenda', 'dinosaur', 'jurassic park', 'tyrannosaurus rex', 'velociraptor', 'costa rica']"
Let the Right One In,,"Oskar, an overlooked and bullied boy, finds love and revenge through Eli, a beautiful but peculiar girl.",,,,[' '],0,0,1,0,0,0,0,1,1,"['Oskar', 'an', 'overlooked', 'and', 'bullied', 'boy', 'finds', 'love', 'and', 'revenge', 'through', 'Eli', 'a', 'beautiful', 'but', 'peculiar', 'girl', ' ']"
Ngo joh ngan gin do gwai,2002-07-13,"A car accident gives a spoiled, troubled young woman the ability to see ghosts, including one of a former classmate.",6.7,1260.0,,"['car', 'former classmate', 'ghost', 'car wreck', 'car repair']",1,0,0,1,0,0,0,1,0,"['A', 'car', 'accident', 'gives', 'a', 'spoiled', 'troubled', 'young', 'woman', 'the', 'ability', 'to', 'see', 'ghosts', 'including', 'one', 'of', 'a', 'former', 'classmate', 'car', 'former classmate', 'ghost', 'car wreck', 'car repair']"
Radio Free Albemuth,2014-06-27,"Sci-fi thriller from Philip K. Dick (Blade Runner, Minority Report, A Scanner Darkly); Nick Brady receives messages from space and joins conspiracy to overthrow authoritarian U. S. regime.",5.6,1844.0,R,"['totalitarian', 'alternate reality', 'satellite', 'shared hallucination', 'los angeles california']",0,0,1,0,0,0,0,1,0,"['Sci', 'fi', 'thriller', 'from', 'Philip', 'K', 'Dick', 'Blade', 'Runner', 'Minority', 'Report', 'A', 'Scanner', 'Darkly', 'Nick', 'Brady', 'receives', 'messages', 'from', 'space', 'and', 'joins', 'conspiracy', 'to', 'overthrow', 'authoritarian', 'U', 'S', 'regime', 'totalitarian', 'alternate reality', 'satellite', 'shared hallucination', 'los angeles california']"
Night of the Lepus,1972-10-04,Giant mutant rabbits terrorize the south-west.,4.1,5140.0,PG,"['giant rabbit', 'mutation', 'rampage', 'killer rabbit', 'giant animal']",0,0,0,0,0,0,0,1,1,"['Giant', 'mutant', 'rabbits', 'terrorize', 'the', 'south', 'west', 'giant rabbit', 'mutation', 'rampage', 'killer rabbit', 'giant animal']"
A Nightmare on Elm Street 3: Dream Warriors,1988-09-09,A psychiatrist familiar with knife-wielding dream demon Freddy Krueger helps teens at a mental hospital battle the killer who is invading their dreams.,6.6,84836.0,M/18,"['nightmare', 'dream', 'group of teenagers', 'dungeons and dragons', 'springwood ohio']",0,0,0,0,0,0,0,1,1,"['A', 'psychiatrist', 'familiar', 'with', 'knife', 'wielding', 'dream', 'demon', 'Freddy', 'Krueger', 'helps', 'teens', 'at', 'a', 'mental', 'hospital', 'battle', 'the', 'killer', 'who', 'is', 'invading', 'their', 'dreams', 'nightmare', 'dream', 'group of teenagers', 'dungeons and dragons', 'springwood ohio']"
Bruce Almighty,2003-08-01,A whiny news reporter is given the chance to step into God's shoes.,6.8,413268.0,M/6,"['supernatural power', 'divine intervention', 'magic', 'reference to god', 'title spoken by character']",1,0,0,0,0,0,0,1,0,"['A', 'whiny', 'news', 'reporter', 'is', 'given', 'the', 'chance', 'to', 'step', 'into', 'God', 's', 'shoes', 'supernatural power', 'divine intervention', 'magic', 'reference to god', 'title spoken by character']"
Beauty and the Beast,2017-03-16,"A selfish Prince is cursed to become a monster for the rest of his life, unless he learns to fall in love with a beautiful young woman he keeps prisoner.",7.1,316840.0,M/12,"['beast', 'fairy tale', 'heroine', ""beast's heart"", 'remake of oscar winner']",0,0,0,0,1,0,1,1,0,"['A', 'selfish', 'Prince', 'is', 'cursed', 'to', 'become', 'a', 'monster', 'for', 'the', 'rest', 'of', 'his', 'life', 'unless', 'he', 'learns', 'to', 'fall', 'in', 'love', 'with', 'a', 'beautiful', 'young', 'woman', 'he', 'keeps', 'prisoner', 'beast', 'fairy tale', 'heroine', ""beast's heart"", 'remake of oscar winner']"
The Power,2021-04-08,In 1974 a young nurse is forced to work the night shift in a crumbling hospital as striking miners switch off the power across Britain; inside the walls lurks a terrifying presence that threatens to consume her and everyone around...,5.5,5088.0,,"['hospital', 'children', 'orphans', 'ghost', 'blackout']",0,0,1,0,0,0,0,1,1,"['In', 'a', 'young', 'nurse', 'is', 'forced', 'to', 'work', 'the', 'night', 'shift', 'in', 'a', 'crumbling', 'hospital', 'as', 'striking', 'miners', 'switch', 'off', 'the', 'power', 'across', 'Britain', 'inside', 'the', 'walls', 'lurks', 'a', 'terrifying', 'presence', 'that', 'threatens', 'to', 'consume', 'her', 'and', 'everyone', 'around', 'hospital', 'children', 'orphans', 'ghost', 'blackout']"
The Lobster,,"In a dystopian near future, according to the laws of The City, single people are taken to The Hotel, where they are obliged to find a romantic partner in 45 days or they're transformed into beasts and sent off into The Woods.",,,,[' '],0,0,1,1,0,0,0,1,0,"['In', 'a', 'dystopian', 'near', 'future', 'according', 'to', 'the', 'laws', 'of', 'The', 'City', 'single', 'people', 'are', 'taken', 'to', 'The', 'Hotel', 'where', 'they', 'are', 'obliged', 'to', 'find', 'a', 'romantic', 'partner', 'in', 'days', 'or', 'they', 're', 'transformed', 'into', 'beasts', 'and', 'sent', 'off', 'into', 'The', 'Woods', ' ']"
The Hobbit: An Unexpected Journey,2012-12-13,"A reluctant Hobbit, Bilbo Baggins, sets out to the Lonely Mountain with a spirited group of dwarves to reclaim their mountain home, and the gold within it from the dragon Smaug.",7.8,840322.0,M/12,"['wizard', 'hobbit', 'dragon', 'orc', 'sword and sorcery']",0,0,0,0,1,0,0,1,0,"['A', 'reluctant', 'Hobbit', 'Bilbo', 'Baggins', 'sets', 'out', 'to', 'the', 'Lonely', 'Mountain', 'with', 'a', 'spirited', 'group', 'of', 'dwarves', 'to', 'reclaim', 'their', 'mountain', 'home', 'and', 'the', 'gold', 'within', 'it', 'from', 'the', 'dragon', 'Smaug', 'wizard', 'hobbit', 'dragon', 'orc', 'sword and sorcery']"
The Amazing Mr. Blunden,1972-11-30,"A mysterious, very old solicitor Mr. Blunden visits Mrs. Allen and her young children in her squalid, tiny Camden Town flat and makes her an offer she cannot refuse. The family become the housekeepers to a derelict country mansion...",6.8,1570.0,G,"['magical potion', 'kid outsmarts adult', 'horror for children', 'husband wife relationship', 'old house']",0,0,0,0,0,0,1,1,1,"['A', 'mysterious', 'very', 'old', 'solicitor', 'Mr', 'Blunden', 'visits', 'Mrs', 'Allen', 'and', 'her', 'young', 'children', 'in', 'her', 'squalid', 'tiny', 'Camden', 'Town', 'flat', 'and', 'makes', 'her', 'an', 'offer', 'she', 'cannot', 'refuse', 'The', 'family', 'become', 'the', 'housekeepers', 'to', 'a', 'derelict', 'country', 'mansion', 'magical potion', 'kid outsmarts adult', 'horror for children', 'husband wife relationship', 'old house']"
Liar Liar,1997-05-16,A pathological liar-lawyer finds his career turned upside down when he inexplicably cannot physically lie for 24 whole hours.,6.9,316809.0,M/12,"['birthday wish', 'liar', 'lie', 'lawyer', 'los angeles california']",1,0,0,0,0,0,0,1,0,"['A', 'pathological', 'liar', 'lawyer', 'finds', 'his', 'career', 'turned', 'upside', 'down', 'when', 'he', 'inexplicably', 'cannot', 'physically', 'lie', 'for', 'whole', 'hours', 'birthday wish', 'liar', 'lie', 'lawyer', 'los angeles california']"
Kiki's Delivery Service,,"A young witch, on her mandatory year of independent life, finds fitting into a new community difficult while she supports herself by running an air courier service.",,,,[' '],0,0,0,0,0,0,1,1,0,"['A', 'young', 'witch', 'on', 'her', 'mandatory', 'year', 'of', 'independent', 'life', 'finds', 'fitting', 'into', 'a', 'new', 'community', 'difficult', 'while', 'she', 'supports', 'herself', 'by', 'running', 'an', 'air', 'courier', 'service', ' ']"
Species II,1998-11-27,"An astronaut gets infected with alien DNA during the first mission on Mars and runs amok on earth. Preston and Laura team up with a peaceful, genetically re-engineered Sil to track the monster down.",4.5,30090.0,M/16,"['female nudity', 'sex scene', 'impregnation', 'prostitute', 'female rear nudity']",0,0,0,0,1,0,0,1,1,"['An', 'astronaut', 'gets', 'infected', 'with', 'alien', 'DNA', 'during', 'the', 'first', 'mission', 'on', 'Mars', 'and', 'runs', 'amok', 'on', 'earth', 'Preston', 'and', 'Laura', 'team', 'up', 'with', 'a', 'peaceful', 'genetically', 're', 'engineered', 'Sil', 'to', 'track', 'the', 'monster', 'down', 'female nudity', 'sex scene', 'impregnation', 'prostitute', 'female rear nudity']"
Philadelphia Experiment II,1994-06-04,In the sci-fi thriller The Philadelphia Experiment the sole survivor of a wartime experiment is catapulted 41 years into the future and must race to save the world as we know it. It's now 10 years later--1993.,4.5,2119.0,PG-13,"['the future', 'experiment', 'city name in title', 'numbered sequel', 'second part']",0,0,0,0,1,0,0,1,0,"['In', 'the', 'sci', 'fi', 'thriller', 'The', 'Philadelphia', 'Experiment', 'the', 'sole', 'survivor', 'of', 'a', 'wartime', 'experiment', 'is', 'catapulted', 'years', 'into', 'the', 'future', 'and', 'must', 'race', 'to', 'save', 'the', 'world', 'as', 'we', 'know', 'it', 'It', 's', 'now', 'years', 'later', 'the future', 'experiment', 'city name in title', 'numbered sequel', 'second part']"
Gojira,1984-12-26,"The Japanese government suppresses the horrifying news of Godzilla's resurrection as political tensions increase between the United States and Soviet Union, both of whom are willing to bomb Japan to stop the monster.",6.8,1667.0,M/6,"['godzilla', 'giant monster sci fi', 'biopunk', 'kaiju', 'godzilla character']",0,0,0,0,0,0,0,1,1,"['The', 'Japanese', 'government', 'suppresses', 'the', 'horrifying', 'news', 'of', 'Godzilla', 's', 'resurrection', 'as', 'political', 'tensions', 'increase', 'between', 'the', 'United', 'States', 'and', 'Soviet', 'Union', 'both', 'of', 'whom', 'are', 'willing', 'to', 'bomb', 'Japan', 'to', 'stop', 'the', 'monster', 'godzilla', 'giant monster sci fi', 'biopunk', 'kaiju', 'godzilla character']"
Judas Kiss,2011-04-01,A quirk in time and space gives a failed filmmaker the chance to reshape his destiny when he visits his peculiar alma mater.,5.4,2274.0,Not Rated,"['relationship with younger self', 'gay sex', 'time travel', 'roof', 'two word title']",0,0,1,1,0,0,0,1,0,"['A', 'quirk', 'in', 'time', 'and', 'space', 'gives', 'a', 'failed', 'filmmaker', 'the', 'chance', 'to', 'reshape', 'his', 'destiny', 'when', 'he', 'visits', 'his', 'peculiar', 'alma', 'mater', 'relationship with younger self', 'gay sex', 'time travel', 'roof', 'two word title']"
